rgroups,num_atoms
[*]c1nccnc1C1=CCOCC1,13
[*]N1C(=O)C(c2ccc(C)cc2C)=C(N2CCN(C)CC2)C1=O,23
[*]N1N=C(c2ccc(C)cc2)CSC1=O,15
[*]c1c(C=C)c(C)c(C#N)c2nc3ccccc3n12,19
[*]N1COC(=O)C1,7
[*]c1nc2c(s1)Cc1ccccc1-2,13
[*]N1C(=O)C(c2ccc(Cl)cc2Cl)=C(N2CCCc3ccccc32)C1=O,26
[*]N1CC2OC2(C)C1,8
[*]N1C(C)CC(C)CC1(C)C,11
[*]N1CCC2(CC1)OC21CCC1,12
[*]N1CC2C(C1)C1CCC2C2OC12,13
[*]c1nnc2n1C(=O)CS2,10
[*]c1cc([N+](=O)[O-])c(C)c[n+]1[O-],12
[*]CC(=O)C(C)=O,7
[*]N1CCC2(C=Cc3ccccc3O2)CC1,16
[*]N1CC2COCCC2(C#N)C1,12
[*]C(=O)CCCCC,8
[*]N1CC(=O)C2CCOC2C1,11
[*]CCC(C)CCCC(C)CCCC(C)C,16
[*]C(=O)C(C)N1C(=O)C(=O)c2ccccc21,16
[*]CN1C(=O)C2(OCC(Br)([N+](=O)[O-])CO2)c2ccccc21,21
[*]N1CCOCC1C(=C)CCl,11
[*]N1CCC2(C1)OCC2=O,10
[*]C(=O)C(C)(C)S(C)(=O)=O,10
[*]c1nc2c3c(C)c(C)oc3ncn2n1,15
[*]N1CCC2C(C1)c1cccc3c1N2CC(=O)N3C,19
[*]N1CCn2nc(C)nc2C1,11
[*]CC1=C(c2ccccc2)COC1=O,14
[*]c1nc2cc3c(cc2cc1C#N)OCO3,16
[*]c1ncc2c(n1)C(C)(C)OC2=O,13
[*]OC[Sn](CCCC)(CCCC)CCCC,16
[*]N1CCOCC1C1CCCN1C,13
[*]C[P+](c1ccccc1)(c1ccccc1)c1ccccc1,21
[*]CN1C(=O)COCc2ccccc21,14
[*]CN1C(=O)CC(c2ccccc2)n2ncnc21,18
[*]N1CCN(S(=O)(=O)N2CC3CCC2C3)C(C)C1,18
[*]CCC(C)(C=C)CCl,9
[*]N1CC2(CCCCC2)C1,10
[*]c1nc2c(c3ccccc13)Cc1ccccc1-2,18
[*]c1sc2c(c1C#N)-c1ccccc1CC2,16
[*]C(=O)N=c1sccn1C,10
[*]N1CCC(C2CCOCC2)C1,12
[*]N1C(=O)c2ccc(C#C)cc2C1=O,14
[*]N1CCCC2OC3c4cc(Cl)ccc4OC(C)(C)C3CC21,22
[*]c1ncc(C#N)cc1Cl,10
[*]c1nnc2n(c1=O)N=C(c1cccs1)CS2,17
[*]N1CCc2cc(C)c(B3OC(C)(C)C(C)(C)O3)cc2C1=O,22
[*]OC1c2occ(C)c2C2C=C(CCC3OC31C)C(=O)O2,21
[*]N1CCN(C)c2cc(F)ccc21,13
[*]c1csc(=NC2CCCCC2)n1N=C(C)c1ccccc1F,23
[*]N1CCCCCCN(C)C(=O)c2ccccc2OC2CCCCC21,25
[*]N1C(=S)c2ccccc2C1=S,12
[*]SC(C)=O,5
[*]N1Cc2nc(Cl)nc(Cl)c2C1,12
[*]N1CCCCC1(C=O)C1CCCO1,14
[*]CN1C(=O)CCc2c(C)nc(C)nc21,15
[*]N1C(=O)c2oc3ccc(Cl)cc3c(=O)c2C1c1cccc(F)c1,24
[*]N(C)C1CCCc2c1cnn2C,13
[*]N1CCC(C2CCCC2)C1,11
[*]N1Cc2nn3cncnc3c2C1,13
[*]c1noc2ncc(S(=O)(=O)Cl)cc12,14
[*]N1COCC1C#N,8
[*]ON=C1C(=O)OCC1C,10
[*]c1cc2c(Cl)cccc2n1C,12
[*]N1CCCCS1(=O)=O,9
[*]N(C)C1CCSc2ccc(Br)cc21,14
[*]c1ccc(C2CC(=O)Oc3ccc4nsnc4c32)o1,20
[*]CS(=O)(=O)C(CC)CC,10
[*]N1CCCCC1C1(C)CO1,11
[*]N1CC2(C1)OCCCC2=O,11
[*]N(C)C(=S)N1CCOCC1,11
[*]C(=O)C1=C(c2ccccc2)OC(=O)C1=O,16
[*]N1CCC2(CC1)OCCC2=O,12
[*]N1N=C(CCCCCCCCCCCCCCC)CC1=O,22
[*]C(=O)CI,5
[*]N1CCCC2CCCCC21,11
[*]c1cc(C)cc2ncnn12,11
[*]N1CC(C)(C)OC2(CCOC2)C1,13
[*]CCC,4
[*]N1Cc2cc3cc(C)c(C)cc3nc2SC1=Nc1cccc(C)c1,25
[*]CN1C(=O)C2(OCCC=CC2C)c2ccccc21,19
[*]c1cc2nc(C)cc(C)n2n1,12
[*]N(C)S(=O)(=O)N1CCOCC12CCC2,15
[*]C(=O)C=CN1CCOCC1,11
[*]N1C(=O)c2ccc(Br)cc2C1=O,13
[*]N1CCCN(S(=O)(=O)N2CCOC(C)(C)C2)CC1,19
[*]CS(=O)CCCC,8
[*]C(C)CCl,5
[*]N1N=C(c2cccc(Cl)c2)CC1=O,14
[*]CC(C)(CBr)CCC,9
[*]N1C2=C(C(=O)OC2)C(c2ccc(Cl)c(Cl)c2)c2cc3c(cc21)CCC3,26
[*]c1onc2ncccc12,10
[*]c1nccc(C#N)c1[N+](=O)[O-],12
[*]N1C(=O)c2cccc(F)c2C1=O,13
[*]c1c(C#N)ccn1C,9
[*]N1CCOc2c(C)cc(C)cc21,13
[*]CS(=O)(=O)C1CCC(=O)C1,11
[*]N1CC(=O)N(CC)c2ncn(C)c2C1=O,16
[*]c1nnc(C2CCc3ccccc32)n1C,16
[*]N1CCc2nc3ccsc3c(=O)n2CC1,16
[*]N1CCCC(C)C1,8
[*]c1nc2cc3c(cc2s1)OCCCO3,15
[*]N1CCS(=O)CCC1C,10
[*]c1nc(C)nc2scc(C)c12,12
[*]N1CCCCC12CCOCC2=O,13
[*]CS(=O)c1cc(F)ccc1F,12
[*]CCCC(CCl)CCC,10
[*]c1cc2ccccc2c(=O)o1,12
[*]N1CCN(C(S)=NC)CC1,11
[*]N1CCCC(C)C1=O,9
[*]c1ccc(C(C)=NN2CCOCC2)s1,15
[*]N1C(=O)C2CCCC(=O)N2C1=O,13
[*]c1oc(C)nc1C1=CCOCC1,13
[*]N1CC2(CCC2)CC1=O,10
[*]C(=O)CCCC=C,8
[*]N1CCC(N2C(=O)CCc3cc(Cl)ccc32)CC1,19
[*]N1CCCC2(CC1)CC(F)CO2,13
[*]N1C(=O)CSC1=NN=C(C)c1ccc2ccc3ccccc3c2c1,25
[*]N1C(=O)Cn2c3c(c4cc(C)ccc42)CCCC31,19
[*]C(C)(C)CBr,6
[*]N1CCC2(CC1)OCCO2,11
[*]c1nc(S)n(C)n1,8
[*]c1sc2ccccc2c1C,11
[*]N1CCN(CN2CCOCC2)C1=S,14
[*]N1CC2(CCOCC2)C1C#C,12
[*]CCCCCC(=O)C(F)(F)F,12
[*]N1CCCOCC1C,9
[*]N1CCN(S(=O)(=O)N=S2(=O)CCCC2)C(C)C1,18
[*]c1nc(S)c2c3c(sc2n1)CCCC3,15
[*]N1CCc2nccnc2C1,11
[*]N1CCC(c2ccccc2)c2ccccc21,17
[*]N1CC2OCCOC2C1C=O,12
[*]N1CCCC1C1CCCO1,11
[*]N1CCC(=O)N(C)Cc2cc(F)ccc21,16
[*]N1CC2CC2CC1=O,9
[*]N1N=C(c2ccncc2)CC1=O,13
[*]OP(=O)(Cl)N1CCOCC1,11
[*]N1CCN(C)C(=O)C1,9
[*]c1nc2snc(Br)c2c2c1CCCC2,15
[*]N1CCCc2nc(C#N)ccc21,13
[*]N1CC(C)OCC1(C)C,10
[*]C(Br)C(C)CC,7
[*]CC(=O)N1CCC(c2ccccc2)=N1,15
[*]C(=O)CC(C)CC(C)(C)C,11
[*]N1CCn2nc3c(c2C1)CCC3,13
[*]N1CCOC2(CC3CCC2C3)C1,13
[*]c1cc2n(c(=O)n1)CCc1cc(C#CC(C)(C)C)ccc1-2,22
[*]CN=C1COC(=O)C1,9
[*]N1CC(C(C)C)c2ccccc21,13
[*]c1nnc2ccc(C(C)=NN3CCOC3=O)nn12,19
[*]N1CCN(S(=O)(=O)N2CCCOCC2)CC1C,18
[*]N1C(=O)C(c2cccs2)=C(N2CC(C)CC(C)C2)C1=O,21
[*]N1CCCC2(CC1)CN(C)C(=O)O2,14
[*]c1nccc(Br)c1C,9
[*]N1CCOc2cc(F)c(Br)cc21,13
[*]N1CCCc2c(Br)c(F)cc(F)c21,14
[*]N1C(=O)C2C(C)(C)C23CCC3(C)C1=O,15
[*]N1CCN(CN2C(=O)C3(OC4CCCCCC4O3)c3ccccc32)CC1,27
[*]c1nccnc1Cl,8
[*]c1nc2ncc(Br)cn2n1,11
[*]ON=C(C)c1ccc2ccccc2c1,15
[*]N1C(=O)CSC1=NN=Cc1ccc(Cl)cc1,17
[*]c1ncn2cc(Cl)ccc12,11
[*]N1CCc2cc3c(cc2C1C1CCOCC1)OCO3,20
[*]CC(=NC(C)(C)C)N1CCOCC1,14
[*]OC(=S)N1CCOCC1,10
[*]N1CCOC2(CCCCC2)C1,12
[*]CN1C(=O)C2(OC3CCCCC3O2)c2ccccc21,20
[*]c1nc(C)cc(N=C=S)n1,11
[*]N1CC=C(c2cccs2)CC1,12
[*]C(=O)CN1C(=O)CN=C(c2ccc(Br)cc2)c2c1sc1c2CCCC1,26
[*]N1CCc2nc3ccc(F)cn3c(=O)c2C1,17
[*]N1CCCc2c(C#N)nn(C)c2C1,14
[*]c1ccc2c(n1)COC2,10
[*]c1ncc(C)c(Cl)n1,9
[*]N1N=C(C(C)(C)C)Cn2c(cc3sccc32)C1=O,19
[*]c1nc2cc(F)ccc2n(C)c1=O,14
[*]c1ccc(S)nn1,8
[*]c1cnc2ccc(Cl)c(C#N)c2n1,14
[*]c1ncsc1Br,7
[*]c1ncc2cc(Cl)ccn12,11
[*]c1nn(C)c(=NC2CCCCC2)s1,14
[*]N1CCC2C(CCCC(=O)N2C)C1,14
[*]c1cc(Cl)n2c(C)ncc2n1,12
[*]C(=O)SC1=NN=C(c2cccnc2)OC1C,17
[*]N1C(=O)CC2(C1=O)c1ccccc1-c1ccccc12,20
[*]c1cc2c(s1)CSC2,9
[*]c1cc(C)c2ccc(Cl)cc2n1,13
[*]C(=O)CCCC(F)(F)F,10
[*]N(C)S(=O)(=O)N1CCC2CCOC(=O)C21,16
[*]N1CCC2(CCOC(=O)O2)CC1,13
[*]c1nc2ccc(Br)cc2c2nc3ccccc3n12,19
[*]N1CC=C(C#N)CC1,9
[*]c1oc(C=Nc2ccc(Br)cc2)cc1Br,16
[*]c1cc(C#N)co1,8
[*]N1CC2(C=O)CC1CO2,10
[*]CN1C(=O)CCc2c(C)ncnc21,14
[*]c1ccc2c(n1)C(C)OCC2=C,13
[*]c1cc2nc3n(c(=O)c2s1)CCOC3,15
[*]N1CCN2C(=O)CSC2C12CCOC(C)(C)C2,18
[*]c1cc(C#N)cs1,8
[*]N1C(=O)CC2(CON=C2c2ccc(F)cc2)C1=O,19
[*]N1CCCC2CCCC(C)C21,12
[*][N+]1(C)CCCCC1,8
[*]N1CC2C(C1)C2(F)F,9
[*]N1CCCC2=CC3CC(CN4CCCCC34)C21,18
[*]C(=O)C1=C2SC=C(c3ccc(F)cc3)N2CCCC1,20
[*]N1C(=O)CC(c2ccc(F)cc2)=C1C=NOC,18
[*]N1C(=O)CSC1=NC1CC1,11
[*]CS(=O)(=O)C1CCN(S(=O)(=O)N2CCOCC2)CC1,20
[*]CCCCC(Br)CCC,10
[*]N1CC(=O)C2OC2C1,9
[*]CCS(=O)(=O)C1CCOC1,11
[*]N1CCCC(C=O)(C2CCOC2)C1,14
[*]c1nc2c(S(=O)(=O)c3ccccc3)nnn2c2ccc(Cl)cc12,24
[*]N1N=C(c2ccc(Cl)c(Cl)c2)CCC1=O,16
[*]c1ncnc(Cl)n1,8
[*]N1CC(C)C2OC(C)(C)OC2C1=O,14
[*]N1CCC2(CC1)CN(S(=O)(=O)N(C)C)CCO2,18
[*]N1COc2c(Cl)cc3c4c(c(=O)oc3c2C1)CCC4,20
[*]c1cccc(C#N)n1,9
[*]N1CCC2SC(=O)C=C2C1,11
[*]c1nn(C)c2cc(Cl)ccc12,12
[*]N1CC2(CCC2)OC1=O,10
[*]N1CCOC(C)C1C=C,10
[*]N1CCC2(CC1)CCN(C1=CC(=O)OC1C)C2=O,19
[*]OC(=S)n1ccnc1,9
[*]CN=CN(C)C,7
[*]c1cc2nc(Cl)ccc2s1,11
[*]c1cc2n(n1)CCN(C)C2,11
[*]N1C(=CC2=C3CCC(c4sc5ccccc5[n+]4CC)=C3C=C(c3ccccc3)O2)Sc2ccccc21,37
[*]C(C)CC(C)Br,7
[*]N1CCC2(CCC(N3CCOCC3)c3ccccc32)CC1,22
[*]N1CCC(C2CC(=O)OC(=O)C2)CC1,15
[*]c1nn(C)c2c1C(c1ccccc1F)=NCC(=O)N2C,21
[*]N1CCC2(C1)OC2C,9
[*]N1C(=O)CSC12SC(C(C)=O)=NN2c1ccccc1,20
[*]c1nc(C)c2c(n1)N(CC(C)C)C(=O)C2,16
[*]c1ocnc1C#N,8
[*]SC1=NC2CCCCC2O1,11
[*]CCCCCCC#C,9
[*]N1CCn2c(C)nnc2C1,11
[*]N1CCC(=O)C1(C)C,9
[*]N1CCC2(CC1)COCCO2,12
[*]c1nc(Cl)ncc1Cl,9
[*]N1CCC2(CC1)CC(=O)c1ccc3c(c1O2)C(c1ccc(Cl)cc1Cl)CC(=O)O3,30
[*]c1nn2c(=O)c3cc4c(cc3nc2s1)OCO4,18
[*]N1C(=O)c2oc3cc(C)c(C)cc3c(=O)c2C1c1ccc(Br)cc1,25
[*]C(=O)C#CCCCCCCCCCCCCC,18
[*]c1nc(Cl)ccc1C1=CCOCC1,14
[*]N1CCC2(CCCN(C)C2)OC1=O,14
[*]CS(=O)(=O)N(C)OC,9
[*]N1CCC2OC21,7
[*]N1CCOc2cc(F)ccc2C1,13
[*]OP(=O)(On1nnc2ccccc21)N1CCCCC1,20
[*]c1ncc2ccccc2c1C,12
[*]N1CCOCc2ccccc21,12
[*]N1CC(F)(F)OC(F)(F)C1,11
[*]ON1CCCCC1,8
[*]C(C=O)N=[N+]=[N-],7
[*]C(Br)Br,4
[*]N1CCC2OCc3cnnn3C2C1,14
[*]N1CCOc2ccc(C)cc2C1,13
[*]OP(=O)([O-])[O-],6
[*]c1nc(Cl)nc2ccoc12,11
[*]N1Cc2c(C#C)cccc2C1=O,13
[*]N1CCCC1C1OCCO1,11
[*]C(Br)C#Cc1ccccc1,11
[*]C(C(C)=O)C(C)C,8
[*]C(C#N)S(C)(=O)=O,8
[*]c1ccc(C#C)s1,8
[*]CCCCCCC#CC#CC#CCCC=C,17
[*]N1CCC(N2C(=O)Cc3ccccc32)C1,16
[*]N1C(=O)CSC1=NN=C(C)c1cc2ccccc2oc1=O,22
[*]CCCS(=O)C1CCOC1C,12
[*]c1csc(N=CN2CCOCC2)n1,14
[*]N1CCOc2cc(Cl)c(Cl)cc21,13
[*]c1nc2ccccc2c2nc3ccccc3n12,18
[*]N(C)S(=O)(=O)N1CCOC2(CCC2)C1,15
[*]N1CCC(=O)N(C(C)=O)c2ccccc21,16
[*]N1CCC2(CC1)CCN(C1=C(Cl)C(=O)OC1)C2=O,19
[*]OC(S)=NC1CCCC1,10
[*]N1CCCc2ccc(S(C)(=O)=O)cc21,15
[*]N1C(=O)C2(OC(=O)c3ccccc32)N(C)C1=S,18
[*]C(=O)CCCCC(C)=O,10
[*]C(C)(F)F,5
[*]N1C2COCC1COC2,10
[*]CCCCCCCCCF,11
[*]c1ncc(Br)c(C)c1Cl,10
[*]CN1C(=O)Cc2ccc(F)cc21,13
[*]N1CC(F)CC1C1(C)CO1,11
[*]N1CCC2(CCOCC2=O)CC1,13
[*]CCS(=O)(=O)c1ccc(F)cc1,13
[*]CN1C(=O)CS(=O)(=O)c2ccccc21,15
[*]c1cc2cccc(Cl)c2s1,11
[*]N1CCC(C)(C)CCC1=O,11
[*]c1ncnc2ccc3nc(C4=NCCO4)sc3c12,19
[*]N1CCC(N2C(=O)Cc3ccccc32)C(C)C1,18
[*]N1CCC(=O)C12CCCCO2,12
[*]c1nc2cccc(Cl)c2n1N1CCOCC1,17
[*]c1nn(C)c(C)c1[N+](=O)[O-],11
[*]CC1=NOC(=O)C1,8
[*]c1cc(Br)c(Br)s1,8
[*]c1nc2cc(Cl)ccc2cc1C#N,14
[*]c1ncnc2c1sc1cccc(F)c12,15
[*]N1c2ccc(F)cc2CCC1C,13
[*]N1CCC2OC2C1,8
[*]c1nccn2cccc12,10
[*]c1nc2cc3c(cc2cc1C)OCO3,15
[*]N1Cc2cc3cc(C)c(C)cc3nc2SC1=Nc1cccc(C)c1C,26
[*]N1C(=O)OC2CCC(C)CC21,12
[*]CCCCCCCCC=C,11
[*]c1ncc2c(n1)COC21CN(S(=O)(=O)N2CCOCC2)C1,22
[*]N1CCOC=C1B1OC(C)(C)C(C)(C)O1,16
[*]N1CCc2c(F)ccc(Br)c2C1,13
[*]N1CCOC(C2(C)CO2)C1,11
[*]N1C(=O)c2nc3ccccc3nc2C1=O,16
[*]CC(CC)C1=NC(C)(C)CC(C)O1,14
[*]N(C)S(=O)(=O)N1CCOC(C)(C)C1,14
[*]c1nc2c(S(=O)(=O)c3ccc(Br)cc3)nnn2c2ccccc12,24
[*]N1CCC(C)(C)OC1=O,10
[*]C(Cl)CCCCCCCCCCCCCC,17
[*]c1nc2ccc(F)cc2s1,11
[*]N1CCn2c1nc1ccccc12,13
[*]ON=Cc1cccc(F)c1F,12
[*]N1c2ccccc2C(CC=C)(c2ccccc2)c2ccccc21,24
[*]N1CCC2(CC1)OCC(C)C2=O,13
[*]N1CCN(C)C2(CCCCC2)C1,13
[*]c1nn2c(c1B1OC(C)(C)C(C)(C)O1)CCCCC2,20
[*]c1nccnc1C#N,9
[*]c1cc2cc(C)cc(C)c2n1C,13
[*]CC1C(=O)OCc2ccc(C=O)n21,14
[*]C(=O)CN1C(=O)COc2ccc(Cl)cc21,16
[*]N1C=CCC(C(C)=O)=C1,10
[*]OS(=O)(=O)c1ccc(F)cc1Cl,13
[*]c1nnc2c3ccccc3c3ccccc3n12,18
[*]C(C)C(C)CCCCC,10
[*]N1CCN2C(=O)CSC2C1(C)C,13
[*]N(C)S(=O)(=O)N1CCCCC1,12
[*]c1nc2ccccc2c(C)c1C#N,14
[*]CCCCCC(Cl)(Cl)CCCCCCC,16
[*]CCCCC(=O)CC,9
[*]N1[CH2:3][CH:2]([CH3:1])[O:7][CH:6]([CH3:8])[CH2:5]1,9
[*]CC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,21
[*]C(F)(F)C(F)(F)C(F)(F)C(F)F,13
[*]N1CC2(CC(C#N)CCO2)C1,12
[*]ON=Cc1ccccc1,10
[*]N1C(=O)OCC12CCC2,10
[*]ON=C(c1ccc(Cl)cc1)C1CC1,14
[*]N1CCCC2C(=O)C3(CCOC3)C21,14
[*]N(C)S(=O)(=O)N1CC(C)(C)OCC1C,15
[*]C(F)(F)CC,6
[*]c1cc(I)cn1C,8
[*]c1nc2sc3c(ncn4ncnc34)c2c2c1CCCC2,21
[*]N1CC2COCCN2C(=O)C1=O,13
[*]c1ncnc2c1nc1n2CCCCC1,15
[*]N1CCCCc2sccc21,11
[*]c1ccc2n1[B-](F)(F)[N+]1=C(C)C=C(C)C1=C2,17
[*]N1CC(=O)N(C)CC(C)(C)C1,12
[*]c1ncc(C2=C(Cl)C(=O)C(N3CCCC3)=C(Cl)C2=O)s1,21
[*]c1nc2c(C)cccc2o1,11
[*]N1CCC2(CC1)CN(S(=O)(=O)c1ccc(C)cc1)C(=O)O2,22
[*]c1cc(C)c2ccc(F)cc2n1,13
[*]N1C(=C)C2(CCCCC2)OC1=O,13
[*]N1CCCCCCCCCCCCOC1=O,17
[*]c1cc(=O)n2c(n1)sc1ccccc12,15
[*]OC1=NC2C(C(=O)N(C)C(=O)N2C)N1C,16
[*]c1cc2ccc(Cl)cc2s1,11
[*]c1nc(C)sc1C1=C(c2ccc(Cl)cc2)COC1=O,20
[*]N1CC2CCOC(C1)C2=O,11
[*]OS(=O)(=O)c1c(Cl)cccc1Cl,13
[*]c1cc(Cl)ncn1,8
[*]N1CC(C)(C)c2cc(F)ccc21,13
[*]N1CCN(S(=O)(=O)N2CCOC(C)C2)CC1,17
[*]c1nnc2n(C)c(=O)c3sccc3n12,15
[*]N1CCC(=O)OC1,8
[*]C(=O)C(F)(F)C(F)F,9
[*]CC1(c2ccccc2)OCc2ccccc21,17
[*]c1oc(C=Nc2cc(C)ccc2C)cc1Br,17
[*]N1CCCC2OC3c4ccccc4OC(C)(C)C3CC21,21
[*]N1C(=O)C2CCC1CC2,10
[*]C(C)(C)C(C)(F)F,8
[*]CCN=CN1CCOCC1,11
[*]N1CC2(CCN(C)CC2)Oc2ccc(C)cc2C1=O,20
[*]CCC(C)(C#N)C(C)=O,10
[*]C(CCCCCC)S(=O)(=O)c1ccccc1,17
[*]N1C(=O)CC2(CCC2)C1=O,11
[*]N1CCc2ccc(C)nc2C1,12
[*]c1cn2ccc(Br)cc2n1,11
[*]c1ccc2c(n1)CC(C)OC2=O,13
[*]c1nn(C)c2c1CS(=O)(=O)c1ccc(F)cc1-2,18
[*]c1nnc2n1C1CC3CC(CC2C3)C1,15
[*]ON=C(C)C1COc2ccccc2O1,15
[*]c1cc(=O)c2ccc3c(c2o1)CCCC3,16
[*]N1CC2Oc3ncccc3C(=O)N(C)C2C1,17
[*]C(=O)n1ccccc1=NC1CCCCC1,16
[*]c1cnc2ccc(C)cn12,11
[*]C(Cl)CC,5
[*]N1CC2OCOC2C1,9
[*]c1nc(Cl)nc2c(Br)cccc12,13
[*]N1CCc2nccc(Br)c2C1,12
[*]N1CCCC2(CC(=O)CO2)C1,12
[*]N1CCN2C(=O)N(C)CC2C1,12
[*]c1nn(C)c2c1CN(C)C2,11
[*]CN1C(=O)COCc2ccc(Br)cc21,15
[*]N1CC2(CCCOC2)C1,10
[*]N1CCN2CCOCC2C1,11
[*]CC(=O)CCCC=C,9
[*]CN1C(=O)COc2nc(I)ccc21,14
[*]N1CCCC2(CC1)CC2,10
[*]c1nc2c(S(=O)(=O)c3ccc(Br)cc3)nnn2c2ccsc12,23
[*]C(CC#N)C(C)C,8
[*]c1ssc(=S)c1C(=S)N1CCOCC1,15
[*]CC(=O)Cl,5
[*]N1CCOC1=Nc1ccccc1,13
[*]N1OC(C)(C)CC1=O,9
[*]c1ccc(C=Nn2cnnc2)o1,13
[*]c1cc2n(c(=O)n1)CC1CN2CCO1,15
[*]ON=C1CCCc2ccccc21,13
[*]N1CCN(C2=NN=C(c3ccccc3)CS2)CC1,19
[*]c1c[n+](-c2ccccc2)c2n1CCOC2,16
[*]c1cc(B2OC(C)(C)C(C)(C)O2)cs1,15
[*]N1CCC2(CC1[Si](C)(C)C)OCCO2,15
[*]N1CCCn2cccc2C12CCOCC2,16
[*]c1ncnc2ccc(Br)cc12,12
[*]N1CCN(C)c2nc(C)ccc2C1,14
[*]N1C(=O)CSC1=NN=C1CCCCC1C,16
[*]C(Cl)CCl,5
[*]c1nn2c(=O)c3c(nc2s1)CCCC3,15
[*]N1CCC(S(C)(=O)=O)C1,10
[*]N1C(=O)C2CCCCN2C1=O,12
[*]N1CCSC2COCCC21,11
[*]C(=O)n1cnc2cc(C)c(C)cc21,14
[*]N1CC2(CC(=O)CO2)C1,10
[*]N1C(=O)C(c2ccccc2)=NC12CCOCC2,18
[*]C(Br)CCCCCCCCCC,13
[*]c1nc2nc(C)ccc2c(Cl)c1C,14
[*]C([2H])([2H])C([2H])([2H])C([2H])([2H])[2H],11
[*]N1C(=O)c2c(F)c(F)c(F)c(F)c2C1=O,16
[*]N1CC(=O)N(C)c2ccc(Cl)cc2C1=O,16
[*]N1CCCc2c(C)cccc21,12
[*]C(=O)N=P(N1CCOCC1)(N1CCOCC1)C12CC3CC(CC(C3)C1)C2,27
[*]c1ccc([Sn](CCCC)(CCCC)CCCC)cn1,20
[*]c1nn(C)cc1F,8
[*]N1CC2(CCCC2)c2ccccc21,14
[*]N1C(=O)c2oc3cc(C)cc(C)c3c(=O)c2C1c1ccccc1,24
[*]c1nn(C)cc1C#C,9
[*]c1cc2c(c(C)n1)C(=O)OC2=O,13
[*]CCC(CCl)CCC,9
[*]c1ncnc(Cl)c1Br,9
[*]N1C(c2ccccc2)=Cc2nc3ccccc3cc2C1C(Cl)(Cl)Cl,25
[*]N1CC2c3ccccc3C(N3CCOCC3)C2C1,19
[*]N1CCC(C)=C(Br)C1,9
[*]N1CCC2(CC1)OCc1ccccc1S2,16
[*]N1CC2(CO2)CC1C,9
[*]c1ncc2c(n1)-c1ccccc1OC2N1CCOCC1,21
[*]N1CCC2(CO2)C(F)(F)C1,11
[*]c1cc(F)ncn1,8
[*]c1noc2ccccc12,10
[*]N1CC(C2CCC2)C1,9
[*]N1CCC(B2OC(C)(C)C(C)(C)O2)C1,15
[*]N1C2COC1CC(=O)C2,10
[*]N1CCC2(CC=CCOC2)CC1,13
[*]N1CCOC2(CCS(=O)(=O)CC2)C1,14
[*]O[n+]1ccc(C)cc1,9
[*]c1noc(C2Cc3ccccc32)n1,14
[*]OS(=O)(=O)CCCCC,10
[*]c1nnc2c(n1)C1(C)CCC2C1(C)C,15
[*]N1CCC12CCN(C)CC2,11
[*]N1CCN2CCN(C)CC2C1,12
[*]N1CCC2OCC1C2=O,10
[*]N1N=C2CCOCC2C1=O,11
[*]N1C(=O)c2oc3ccc(C)cc3c(=O)c2C1c1ccncc1,23
[*]N1CC2OCCC(=O)C2C1,11
[*]N1CC(C=O)C2(CCOCC2)C1,13
[*]CC(=O)CCC(C)(C)C,10
[*]N1C(=O)c2oc3ccc(Cl)cc3c(=O)c2C1c1ccc(F)cc1,24
[*]c1nc2c3c4c(sc3n(C)c(=O)n2n1)COC(C)(C)C4,21
[*]c1cc2cccc(Cl)c2o1,11
[*]OC=C1N=C(c2ccc(Cl)c(Cl)c2)OC1=O,17
[*]c1cc(C)c2ccccc2n1,12
[*]N1C(=O)CSC1=NN=C(C)c1ccc(Cl)c(Cl)c1,19
[*]N1CCc2ccccc2CC1=O,13
[*]c1c2c(=O)n(C)c(=O)n(C)c2c2n1CCOC2c1ccc2c(c1)OCO2,27
[*]c1cn2ccc(C#N)cc2n1,12
[*]c1nn(C)cc1Br,8
[*]N1CCN2CCCC2C1C,11
[*]c1cc2c(=O)n3cc(C)ccc3nc2n1C,17
[*]N1CC(=O)OC(C)(C)C1,10
[*]N1C(=O)CSC1=NN=Cc1ccc2c(c1)OCO2,19
[*]N1C(=O)c2oc3ccccc3c(=O)c2C1c1ccc(Cl)cc1,23
[*]SN=C1COC1,7
[*]N1CC23OC(CC2CC12CCCCCC2)C1OC13,19
[*]N1C(=O)CSC1=NN=C(C)c1ccc(C)cc1,18
[*]N1C(=O)S(=O)(=O)CC1(C)C,11
[*]N1CCc2ncccc21,10
[*]N1CC23C=CC(CC2CC12CCCCCC2)O3,18
[*]CN1OC2CCC1CC2,10
[*]c1c2c(=O)n(C)c(=O)n(C)c2c2n1C(C)(C)COC2c1ccc(Br)cc1,27
[*]N1CCCC2(CCCC2)C1,11
[*]c1nc2cc3c(cc2s1)OC(F)(F)O3,15
[*]C(=O)CC(C)C(C)(C)C,10
[*]C(=O)N=C1N=C2C=CC(Br)=CN2Cc2ccccc21,20
[*]N1C(=O)CSC1=NN=C(C)CCC,14
[*]N1C(=O)CCC1=S,8
[*]N(C)C1=NS(=O)(=O)N(C)C(=O)O1,13
[*]N(C)S(=O)(=O)N1CC(C)(C)C1C1CCCO1,17
[*]N1C(=O)C2CSCN2C1=O,11
[*]c1nccn2c(I)c(C)nc12,12
